"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","28","0","1","428","Compiling CineMat: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSplineMeshes}"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","5","0","1","19","Compiling TranslucentTransformGizmoMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","145","0","3","10444","Compiling DefaultLightFunctionMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","14","0","1","118","Compiling Xray: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/VREditor/TransformGizmo/Main.Main","49","5","0","1","19","Compiling Main: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/Materials/UnlitMaterial.UnlitMaterial","49","4","0","1","13","Compiling UnlitMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/TS_PostProcess/PostProcess/PPM_TS_ToonShader.PPM_TS_ToonShader","49","6","0","1","26","Compiling PPM_TS_ToonShader: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/FirstPerson/Anims/Material1.Material1","49","28","0","1","433","Compiling Material1: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Game/FirstPerson/Anims/Material.Material","49","28","0","1","410","Compiling Material: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Game/Models/Material_008.Material_008","49","37","0","1","739","Compiling Material_008: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithInstancedStaticMeshes,bUsedWithNanite}"
"/Game/FPWeapon/Materials/BaseMaterial.BaseMaterial","49","37","0","1","739","Compiling BaseMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","49","23","0","1","298","Compiling M_Basic_Floor: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Models/Material_007.Material_007","49","37","0","1","739","Compiling Material_007: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithInstancedStaticMeshes,bUsedWithNanite}"
"/Game/Models/Material_009.Material_009","49","37","0","1","734","Compiling Material_009: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithInstancedStaticMeshes,bUsedWithNanite}"
"/Game/Plants_World_Items/Trees/Material_001.Material_001","49","37","0","1","739","Compiling Material_001: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithInstancedStaticMeshes,bUsedWithNanite}"
"/Game/Plants_World_Items/Trees/Material_002.Material_002","49","37","0","1","739","Compiling Material_002: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithInstancedStaticMeshes,bUsedWithNanite}"
"/Game/FirstPerson/Anims/Material_001.Material_001","49","28","0","1","408","Compiling Material_001: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Game/Creatures/Theflesh.Theflesh","49","23","0","1","298","Compiling Theflesh: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithNanite}"
"/Game/Creatures/Leg.Leg","49","23","0","1","298","Compiling Leg: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithNanite}"
"/Game/Creatures/Hat.Hat","49","23","0","1","298","Compiling Hat: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithNanite}"
"/Game/Creatures/Eyeballs.Eyeballs","49","23","0","1","298","Compiling Eyeballs: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithNanite}"
"/Game/Models/Material_005.Material_005","49","23","0","1","284","Compiling Material_005: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithNanite}"
"/Game/Plants_World_Items/Trees/Material_004.Material_004","49","37","0","1","709","Compiling Material_004: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithNanite}"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","49","23","0","1","280","Compiling M_Basic_Wall: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Models/Material_003.Material_003","49","14","0","1","118","Compiling Material_003: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Models/Material_004.Material_004","49","6","0","1","26","Compiling Material_004: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithNanite}"
"/Game/Models/Material_001.Material_001","49","6","0","1","26","Compiling Material_001: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithNanite}"
"/Game/Models/Material_010.Material_010","49","23","0","1","289","Compiling Material_010: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithNanite}"
"/Game/Plants_World_Items/Rocks/Material_011.Material_011","49","14","0","1","109","Compiling Material_011: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","36","0","1","693","Compiling DefaultSpriteMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithNiagaraSprites}"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","12","0","1","89","Compiling DefaultSpriteMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithNiagaraSprites}"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","6","0","1","26","Compiling M_VolumeRenderSphereTracePP: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","52","0","1","1391","Compiling FlattenMaterial_VT: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithMorphTargets,bUsedWithNanite}"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","52","0","2","1393","Compiling FlattenMaterial_WS_Normal_VT: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=0, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithMorphTargets,bUsedWithNanite}"
"/ControlRig/M_Manip.M_Manip","49","9","0","1","53","Compiling M_Manip: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","9","0","1","48","Compiling PhAT_JointLimitMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}"
"/Game/TS_PostProcess/PostProcess/PPM_TS_InkOnly.PPM_TS_InkOnly","49","6","0","1","26","Compiling PPM_TS_InkOnly: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","7","0","4","25","Compiling EmissiveMeshMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","28","0","1","433","Compiling M_InvalidLightmapSettings: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithInstancedStaticMeshes}"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","52","0","1","1215","Compiling FlattenMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithMorphTargets,bUsedWithNanite}"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","4","0","1","13","Compiling TransformGizmoMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EditorMaterials/WorldPartition/WorldPartitionSpatialHashGridPreviewMaterial.WorldPartitionSpatialHashGridPreviewMaterial","49","6","0","1","26","Compiling WorldPartitionSpatialHashGridPreviewMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","53","0","1","1185","Compiling m_SimpleVolumetricCloud: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","10","0","1","55","Compiling DefaultPostProcessMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","93","0","2","2609","Compiling DefaultDeferredDecalMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithSplineMeshes}"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","139","0","1","5760","Compiling DefaultMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithMeshParticles,bUsedWithStaticLighting,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes,bUsedWithNiagaraSprites,bUsedWithNiagaraRibbons,bUsedWithNiagaraMeshParticles}"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","880","0","15","112613","Compiling WorldGridMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=1, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","30","0","1","408","Compiling DefaultTextMaterialOpaque: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","6","0","1","26","Compiling PPM_DefaultCalibrationGrayscale: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","6","0","1","26","Compiling PPM_DefaultCalibrationColor: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/Materials/PhongSurfaceMaterial.PhongSurfaceMaterial","49","14","0","1","118","Compiling PhongSurfaceMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Mats/Landscape_M.Landscape_M","49","14","0","30","123","Compiling Landscape_M: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Mats/Landscape_M.Landscape_M","49","30","0","3","308","Compiling Landscape_M: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticTerrainLayer'Grass'=Weightmap0, StaticTerrainLayer'Sand'=Weightmap0"
"/Game/Mats/Landscape_M.Landscape_M","49","0","0","30","30","Compiling Landscape_M: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticTerrainLayer'Sand'=Weightmap0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","145","0","3","7284","Compiling PreviewShadowIndicatorMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Models/Material_011.Material_011","49","37","0","2","576","Compiling Material_011: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithInstancedStaticMeshes,bUsedWithNanite}"
"/Game/Mats/M_Pool_Water.M_Pool_Water","49","42","0","1","873","Compiling M_Pool_Water: Platform=PCD3D_SM6, Usage=LightingModel=MSM_SingleLayerWater, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithNiagaraSprites,bUsedWithNiagaraMeshParticles}"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","49","37","0","6","585","Compiling M_Metal_Gold: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","49","15","0","1","125","Compiling M_Fire_SubUV: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","49","27","0","1","401","Compiling M_Heat_Distortion: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","49","20","0","1","210","Compiling M_Radial_Gradient: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithBeamTrails}"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","49","23","0","1","276","Compiling M_Brick_Hewn_Stone: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","49","60","0","1","1613","Compiling M_smoke_subUV: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","49","38","0","1","668","Compiling M_Chair: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithNanite}"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","49","23","0","1","280","Compiling M_Door: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","49","23","0","1","260","Compiling M_Brick_Clay_Beveled: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","49","23","0","1","231","Compiling M_Brick_Clay_New: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","49","38","0","1","610","Compiling M_Wood_Walnut: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithNanite}"
"/Game/MoreNiagra/sA_ShootingVfxPack/Materials/M_Basic_Particle.M_Basic_Particle","49","14","0","1","118","Compiling M_Basic_Particle: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithNiagaraMeshParticles}"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","60","0","2","1787","Compiling SpeedTreeBillboardMaster: Platform=PCD3D_SM6, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithInstancedStaticMeshes}"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","86","0","4","3456","Compiling SpeedTreeMaster: Platform=PCD3D_SM6, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
